name,metrics
ore_ont_10571.owl,0.2363810.1011830.4506650.1586620.3924320.00.00.9824870.9133860.0703510.0015860.34220.3267130.1639670.3586910.081620.2730410.0763540.3106150.0289630.50.00.2219390.40.87180.12820.05130.0299150.703704
ore_ont_12925.owl,0.3147410.0986080.4313760.2385030.4465170.0022940.00.7401380.6495150.3257920.0568640.3325350.3433890.1947310.452280.0791840.2461860.1155660.4156330.0920770.00.52580.0860590.01030.70650.29350.00.00.852459
ore_ont_8705.owl,0.5049390.0764410.3502040.1902250.5810410.3679960.6144061.01.00.5306880.1281720.00.6310340.2438330.6209270.1179920.5940720.1204270.5836670.115450.00430.00.5670810.99571.00.00.00.00.666667
ore_ont_12522.owl,0.6336930.2236130.4618220.3815620.7525210.7046890.4484471.01.00.4297190.0048010.6769780.737230.1801770.5349020.3629870.6319940.1471780.5296610.1128210.29720.00.5272720.70281.00.00.00.120691.0
ore_ont_1618.owl,0.0744710.1264930.4130990.5460450.3271650.2531650.2417940.6502050.60.1535530.0358590.00.00.1955650.2926640.1069740.1954460.1750510.2574860.1109330.00.00.2889670.9750.37840.62160.00.00.953125
ore_ont_10230.owl,0.2674510.0701780.3411030.7984590.3709250.00.00.1134790.2233010.00.00.00.3766130.1893150.3095410.1651640.3046470.1187170.2583110.1349670.00.00.00.00.41540.58460.00.01.0
ore_ont_2228.owl,0.2197630.0323480.2317610.00.1659860.00.01.01.00.00.00.00.00.2097630.3041410.1896390.1990690.045520.2092180.0521960.00.00.00.00.97330.02670.00.01.0
ore_ont_12653.owl,0.079320.1336080.4100880.7106270.339010.040.0735650.2899810.2580650.1246090.0174060.093020.00.1476630.2625960.1282330.1954460.1751780.2514460.0966120.02080.04170.1260750.08330.66670.33330.00.0818710.933333
ore_ont_11592.owl,0.2054740.1508490.422110.00.4048910.00.01.00.9254660.00.00.2103910.3258160.1735740.3346470.0755350.2730410.0344490.25790.0279890.00.00.00.00.63640.36360.04550.00.705882
ore_ont_5669.owl,0.3996930.0461670.1681080.2098340.4944260.2057550.4437381.00.9983380.4016930.0257770.139530.6603850.1973740.5296610.1907640.6022020.1033350.4965890.067020.41950.00.4496250.58051.00.00.00.00.8
ore_ont_4260.owl,0.4087660.0535820.1958450.1600050.5224410.2067720.5057831.01.00.00.00.00.6643880.2632390.5607720.2008020.615390.1324460.5117090.1338810.00.00.4742721.01.00.00.00.01.0
ore_ont_2497.owl,0.513850.1245220.4533930.3049320.6169310.4174820.6104571.00.9943490.484950.080960.4062510.00.2138840.6235860.087680.3561410.1480310.6121290.1099830.34280.00.5896870.65721.00.00.00.01.0
ore_ont_10536.owl,0.1179380.1029840.2431980.9555790.3410660.9574470.01.01.00.00.00.3026770.1189960.1849070.3041410.09830.3111710.2129690.2899930.1536870.00.00.3533571.01.00.00.00.01.0
ore_ont_338.owl,0.1763530.0328210.2741850.00.146770.00.01.01.00.00.00.00.00.1484160.2700250.1283270.1642290.0413410.2035050.0474040.00.00.00.00.98590.01410.00.01.0
ore_ont_7339.owl,0.2142340.0997560.2999150.5990350.3851020.00.00.3377330.0450450.00.00.00.3002140.1103150.3019980.1296230.2207260.1236020.3039750.0771930.00.00.00.00.66080.33920.00.01.0
ore_ont_14273.owl,0.1449780.1062410.2722250.00.326160.00.01.00.00.00.00.00.1324760.00.00.1077340.2920830.0232640.188550.0266760.00.00.00.01.00.00.00.01.0
ore_ont_6889.owl,0.2560170.0285420.0031740.00.00.00.01.01.00.00.00.00.00.1914380.4150570.0435540.4500390.0249690.3338960.0286310.00.00.00.00.00.00.00.00.0
ore_ont_4006.owl,0.6984280.0287663.59E-40.00.00.00.01.01.00.00.00.00.00.1919670.716270.0438460.7612390.0252560.6740810.028960.00.00.00.00.00.00.00.00.0
ore_ont_7944.owl,0.4842090.0736280.3812460.1512860.5239770.0270140.2518570.862080.8445210.3654630.0228380.3301290.5293320.1946210.5575290.08350.309360.0884470.5231920.0680890.00.50340.363060.17110.91390.08610.00.00.768898
ore_ont_2020.owl,0.5285910.1703350.4903260.4052450.6699690.4869180.6543381.00.9972070.4872460.0446620.2905910.00.2666380.6649970.1227170.4045080.2070460.6558880.1644240.41990.00.6249510.58011.00.00.00.01.0
ore_ont_13657.owl,0.2989060.0464190.290710.0041770.3235810.0578230.01.00.9988670.00.00.00.00.2143590.453040.056540.2862160.0501170.3773410.0566570.00.00.1085951.01.00.00.00.01.0
ore_ont_7488.owl,0.5714290.0366730.1117720.1580170.4559980.2191060.4199180.991190.9798420.1030631.58E-40.1079930.6864840.2131750.5164830.250910.6338610.0856680.4658960.0772670.00.00.4419570.94931.00.00.00.00.8
ore_ont_12721.owl,0.1875740.1676670.501470.3427620.4115551.00.0735651.01.00.2632460.04910.2758380.3539690.1390720.2745540.1338170.2811990.1376550.2566520.1187920.00.00.2691.01.00.00.00.01.0
ore_ont_8781.owl,0.1979960.0820690.3985760.2442030.3438410.00.00.7301070.8118280.0887730.0032540.00.1772910.1834680.3493720.1126810.2259860.0718860.2866870.0579270.00.00.00.00.89620.10380.53770.00.959559
ore_ont_10088.owl,0.1104780.1448490.4394980.4435990.3709250.3145540.1077711.01.00.1885520.0371780.230420.00.3000310.3583790.1236640.270130.2330570.3041980.2310050.00.00.30161.01.00.00.00.0448721.0
ore_ont_12405.owl,0.4661250.1342250.2933410.615620.6281560.00.01.01.00.00.00.00.00.00.00.0576040.4930010.1606650.6206340.0289470.50570.00.6262040.49431.00.00.00.00.0
ore_ont_14912.owl,0.3409210.0447530.1664060.1825780.4555620.3433730.4556511.01.00.4540240.0922410.4322930.6273860.2313310.5016020.2097950.5737470.1073930.4493910.1006130.00.00.4306191.01.00.00.00.01.0
ore_ont_4775.owl,0.4935490.2581720.4864820.6142480.6744210.00.00.8224321.00.00.00.00.6324020.0966460.4063680.379710.6457510.147810.4438820.0294390.2610.26260.4449540.47630.95240.04760.04760.00.866667
ore_ont_4242.owl,0.6699060.2374690.4510680.3580270.7821030.7092720.4423041.01.00.4222830.0027430.703750.7671530.1832650.5278850.4454470.6700770.1452660.5192410.115070.27260.00.5149470.72741.00.00.00.1166671.0
ore_ont_15615.owl,0.5026180.075350.3821870.1788880.5621140.1901110.3817130.9642350.9507310.3533180.0163610.3788080.533250.2006760.5781170.0763730.3111710.0932430.5452950.0819620.07290.00.5115940.74541.00.00.00.0163861.0
ore_ont_13053.owl,0.2329790.031320.2904940.0052950.1538070.0100250.01.01.00.00.00.00.00.1926880.4001540.0446250.1586060.0288920.3184020.03230.00.00.0860591.01.00.00.00.00.0
ore_ont_2488.owl,0.2837710.0826420.4137020.1667180.4196410.1872660.00.9797610.9775280.00.00.00.375240.1965080.4195760.0700680.2378190.0923840.3679750.0840250.01220.00.3360920.8781.00.00.00.1047011.0
ore_ont_14381.owl,0.3067930.0422110.3036950.0037450.3102350.0031910.01.01.00.00.00.00.00.2076580.4572890.0527370.2537740.0428170.382020.0485380.00.00.1085951.01.00.00.00.01.0
ore_ont_12284.owl,0.515950.0675680.2744260.4140130.6155760.5598910.5783461.01.00.00.00.00.7122660.2018530.6302080.1406050.6598120.1291560.6184050.098790.00.00.6607111.01.00.00.00.00.0
ore_ont_5090.owl,0.1367650.0937260.3179750.1329750.3157790.4050630.3530911.01.00.00.00.00.00.2456710.3654780.0811410.2639760.1115980.290530.1119490.00.00.2421361.01.00.00.00.00.0
ore_ont_8429.owl,0.3275280.057460.3609410.0722940.383190.0071790.00.9734720.9839840.1775470.0062620.2103910.3119750.2007710.4597280.0670450.2909430.0616950.397380.0512740.36510.00.234670.30160.88460.11540.00.01.0
ore_ont_7663.owl,0.2086930.0287680.1286570.00.00.00.01.01.00.00.00.00.4462410.1878870.3804940.1217190.3816270.0252590.2969390.0289630.00.00.00.00.00.00.00.00.0
ore_ont_3561.owl,0.4080210.1921160.5180810.5937720.5727830.1576090.1392440.6368610.4261740.2852410.0059280.00.5533660.1473490.3486540.2851020.4047920.3053080.3941960.071820.22970.27030.2738980.21620.75610.24390.00.00.466667
ore_ont_5266.owl,0.3679010.0802230.3694480.1322780.4553420.0133930.01.00.971220.1030630.0010040.3561830.00.1929230.5003470.0710410.3204720.0919860.4610280.0504170.88840.00.2552220.11161.00.00.00.01.0
ore_ont_16371.owl,0.3379950.065760.3592320.0992080.408380.007910.00.9466930.9813190.1850890.0060960.261140.3275980.1912120.4532670.0749660.2920830.0646940.3965960.0443120.28570.00.234670.22620.90480.09520.00.01.0
ore_ont_13902.owl,0.6194430.2233110.5317310.1934510.74291.00.01.01.00.00.00.00.00.3949050.7529910.1621160.6286560.2740910.7277060.3010330.00.00.6604551.01.00.00.00.00.0
ore_ont_14237.owl,0.4837490.0735510.3804420.1506350.5235310.0270850.2518570.8628660.8456030.3643910.0225870.3306170.5293320.1945940.5573550.0836270.309360.088330.5229590.0680350.00.50340.363060.17230.91390.08610.00.00.772824
ore_ont_10285.owl,0.1925510.0865920.4259760.2480210.3497820.00.00.9738790.9242420.0703510.0028530.1975710.2538960.1264630.3101870.0686940.1694890.0932790.2880820.0289630.50.00.2264160.40480.90910.09090.0390.0303030.695313
ore_ont_3529.owl,0.4977060.1266550.4060850.5595530.6554250.00.01.01.00.00.00.00.6193820.00.00.0950250.5839760.1837090.6447640.028950.4660.00.6409120.5341.00.00.00.00.0
ore_ont_13451.owl,0.5529190.0624360.3828540.00.5412550.00.01.01.00.00.00.00.00.2330670.6358220.0664620.233290.068320.5831820.0783410.00.00.00.00.00.00.00.00.0
ore_ont_10283.owl,0.3616350.0286910.2025930.00.00.00.01.01.00.00.00.00.00.1908590.4866250.0432360.1876770.025160.4151730.028850.00.00.00.00.00.00.00.00.0
ore_ont_13483.owl,0.0915390.0891870.3993090.1313920.2778040.00.00.8528930.5454550.00.00.00.00.1463930.246370.117020.1916540.1158120.2107740.0348550.00.00.00.00.350.650.0250.01.0
ore_ont_12325.owl,0.4177890.0878730.4148190.1768270.5011660.0123980.0928290.816740.7574440.3667270.042260.3696780.3724140.1926910.5247030.0707010.2500680.1013430.4926690.076420.00.56710.2552220.05790.84280.15720.00.00.813333
ore_ont_9596.owl,0.5018370.112060.1966060.0015390.5815180.4956840.01.01.00.00.00.00.4801240.3023540.6282180.110060.6444260.1412410.5747080.1617930.00.00.1803721.01.00.00.00.00.0
ore_ont_13954.owl,0.2247280.2270010.5170780.6464050.494630.0043860.00.5440840.1661970.3366720.1201290.3872620.3942810.1355970.3629040.1205320.2537740.1957540.3813010.0809330.35590.22520.0542970.00450.94120.05880.35290.00.918919
ore_ont_9666.owl,0.0828060.1555090.4458070.638190.3479820.1219510.1303020.4746160.40.2600170.1285280.1939430.0512490.1521640.2496290.1674610.2121380.1677880.2309260.0935920.05880.64710.1628920.20590.94920.05080.00.00.837209
ore_ont_7507.owl,0.7510720.2221110.471010.597480.8752110.8254150.831551.00.9999980.8016040.3041510.8065350.00.3522080.871060.154320.7851260.2726780.8763590.2702020.00.00.9035791.01.00.00.00.00.92623
ore_ont_14272.owl,0.3037140.0549810.3344920.0754470.3623740.0086850.00.9760670.9867470.1775470.0083110.2103910.00.1892820.4470290.0576760.2909430.0528620.3850630.0383460.38980.00.234670.3220.88460.11540.00.01.0
ore_ont_7345.owl,0.4745220.12860.3761010.0808570.5728210.00.00.9075321.00.00.00.00.5697650.0660360.138880.5352990.478390.127680.1584690.02250.00.00.00.00.84210.15790.04740.00.827586
ore_ont_13885.owl,0.1121850.0838770.2976520.1672260.339840.00.00.8118390.5714290.00.00.00.3818650.1325340.2225490.18490.2233980.1451530.2043480.043760.00.00.00.00.92730.07270.00.00.855346
ore_ont_3377.owl,0.9115930.1118360.1986290.0648250.8574330.4640070.8498061.01.00.816920.2395590.8559980.2214930.2811930.9032890.096340.9774240.1314770.89050.1435380.00270.00.7967410.99731.00.00.00.2333331.0
ore_ont_16114.owl,0.6098140.029070.22780.00.2613140.00.01.01.00.00.00.00.00.1554890.637060.0237730.3389790.0256440.6061740.0294050.00.00.00.00.00.00.00.00.0
ore_ont_8779.owl,0.4736520.1548980.4627960.369710.5915670.3038960.2181691.01.00.1246092.72E-40.4016890.6195180.2340050.3977750.2921880.4628360.1784110.3584860.1681130.00.00.363061.01.00.00.00.01.0
ore_ont_14767.owl,0.4843810.0754020.3864420.1501620.5268480.0270850.2518570.8633930.8460370.3639570.0219110.3696780.5293320.1946280.5573550.0836360.309360.0883440.5229460.0680440.00.50510.363060.17290.91390.08610.00.00.77234
ore_ont_2612.owl,0.3929490.1202710.3752620.00.5080890.00.01.01.00.00.00.00.00.1833740.5042530.0760830.345110.1422920.4913160.0980030.00.00.00.00.00.00.00.00.0
ore_ont_8557.owl,0.5680980.3516460.6853510.045310.7535561.00.01.01.00.00.00.00.00.5816940.7620910.2591090.6886210.4382450.7271890.5007880.00.00.4934261.01.00.00.00.00.0
ore_ont_380.owl,0.3428780.1194210.1662590.00.4732660.00.01.01.00.00.00.00.00.3025450.5200430.1046950.4935760.1412050.4523950.1619150.00.00.00.00.00.00.00.00.0
ore_ont_7776.owl,0.398830.0441310.34640.00.3814430.00.01.01.00.00.00.00.00.2107480.5211980.0541810.2121380.044980.4536990.0515780.00.00.00.01.00.00.00.01.0
ore_ont_2454.owl,0.4297870.2055240.4307770.2715520.6107830.733990.5628851.00.9999110.00.00.00.00.3733840.6231490.1535860.5668920.2519750.5814460.2686150.00.00.5428981.01.00.00.00.00.833333
ore_ont_16853.owl,0.6309790.1168650.384830.3336940.6675380.00.00.6318971.00.00.00.00.6884340.1383070.355510.5708550.644230.1429620.3513050.0284350.00.00.00.00.52770.47230.00.01.0
ore_ont_10778.owl,0.6855080.1223630.4628850.2149520.7242550.1705150.6712941.01.00.00.00.00.00.265940.7546480.0960410.4730370.1449940.7344940.142930.00.00.7233921.01.00.00.00.01.0
ore_ont_4671.owl,0.2741780.0835850.4056490.2575020.4061260.5439430.4385781.01.00.00.00.00.00.1998810.4499440.0653450.1744310.0958130.4019770.0762490.00.00.4134591.01.00.00.00.01.0
ore_ont_7409.owl,0.7759030.1363150.3519890.1927170.7955060.7715780.5882870.9999060.9999270.7976390.7406860.7544790.00.2087720.7902940.0865120.7824320.1628720.8087630.1279360.00982.0E-40.7840250.98981.00.00.01320.5099340.900356
ore_ont_6461.owl,0.0406880.0764660.2807170.0553230.3020450.0754720.01.00.3925930.1030630.0078240.00.3593170.1820980.2664140.2025980.2943160.1913260.2408550.037610.00.00.1085951.01.00.00.00.01.0
ore_ont_3177.owl,0.5214050.0495260.3578990.00.4855940.00.01.01.00.00.00.00.00.2173260.6075540.05780.2309270.0518290.5512450.0594310.00.00.00.01.00.00.00.01.0
ore_ont_2415.owl,0.6354960.051640.1751350.2922010.704050.2156990.6513821.00.9999420.5957790.0287950.552430.8787440.2581750.7238090.2402530.8537790.1565150.7075430.1431390.08450.00.7079520.91551.00.00.0110.3846150.893443
ore_ont_12433.owl,0.2124220.1596170.4776840.4938360.4542360.2476190.2486680.8667170.4211890.3126780.0829990.3122790.00.1292020.3844110.1121350.2121380.2033980.4129870.054930.23290.09240.3818970.52211.00.00.00.01.0
ore_ont_630.owl,0.2467970.062020.3338340.2377570.3789650.5815490.4168091.01.00.00.00.00.4289870.196430.4281190.0962140.3581790.0894420.3764040.0709260.00.00.383671.01.00.00.00.00.0
ore_ont_4400.owl,0.274340.1369880.3889990.00.4412190.00.01.01.00.00.00.00.2489650.2271680.4406060.1209230.4653060.1689760.4067140.0732670.00.00.00.00.00.00.00.00.0
ore_ont_16535.owl,0.1400050.1664790.4878640.634230.4163130.4240.2128090.8530710.5610860.2859810.1268790.1817090.2408920.1173260.3230020.1090520.1990690.1829470.3449450.062980.29370.12590.3350110.49651.00.00.00.00.787879
ore_ont_699.owl,0.5267350.1541860.4988210.1583360.63460.0407770.4718580.8901360.9325280.4508510.0297970.475910.5284640.2518870.6140230.1414080.5036310.194570.6004440.1211030.0120.06910.4613030.36040.91180.08820.02520.00.916725
ore_ont_4604.owl,0.7577640.1520750.3469960.4219140.815550.4013830.5967160.9997840.9958680.4813610.0054540.00.00.1949440.7923230.0989870.8038910.1829870.8258150.1154580.54460.00.7944570.4551.00.00.00.01.0
ore_ont_7817.owl,0.4162720.0850720.4068750.1804310.4967880.0125540.0928290.8128980.7564450.3667270.044050.3683060.3709590.1924810.523870.0706450.2519420.1014650.4918940.0763960.00.57110.2552220.05730.84140.15860.00.00.812081
ore_ont_8019.owl,0.3407560.0773160.4030280.1260490.4300270.0032750.00.864870.8347660.246550.0147080.2042870.3569880.1857110.4555640.0712770.2378190.0811220.409640.0578690.00.59130.1085950.02610.80390.19610.00.00.835821
ore_ont_3349.owl,0.2975060.0842040.3946950.2020540.424920.230290.3979421.01.00.2773250.0399250.230420.00.1976170.4589710.0639540.2785690.0986830.4146070.0804810.25280.00.383670.74721.00.00.00.3333331.0
ore_ont_541.owl,0.0995580.1685140.4506920.7486870.4076370.1704550.2453190.4741180.410.3485130.4657430.3019360.00.1674150.3457010.1209260.2259860.2274990.3523730.1106940.15890.46360.2714870.20531.00.00.02330.0542640.719298
ore_ont_947.owl,0.4226370.2225380.4765870.4329540.630370.769340.5896251.01.00.5478370.2005370.00.00.37550.6345160.1602210.53320.2735360.6007030.2831530.00.00.591931.01.00.00.00.01.0
ore_ont_14370.owl,0.2665760.2194810.5497780.3105110.5120240.5358970.2619571.01.00.2844920.020460.4705110.3863720.1709040.3986340.1161830.2655580.1156750.3684530.0909250.05930.00.3800820.94071.00.00.00.0224361.0
ore_ont_9612.owl,0.5411480.0535580.3269410.2050730.5259640.6513010.4770151.01.00.5595160.336240.00.00.169010.6121850.0465670.4448220.0569940.585240.0348930.00.00.6036241.01.00.00.00.01.0
ore_ont_12892.owl,0.3911380.0523250.2195510.1968370.4107040.6971610.4145161.01.00.00.00.00.5328680.219830.4580650.1538630.4688760.1008510.4030690.0907110.00.00.3914551.01.00.00.00.5833331.0
ore_ont_16105.owl,0.488460.0411990.1692430.1926170.5147840.3889850.5726711.01.00.00.00.00.7013820.188140.5850560.1557120.6308130.0707720.5499840.0540020.00.00.5555291.01.00.00.00.00.0
ore_ont_4313.owl,0.2784710.0406980.338610.00.2828290.00.01.01.00.00.00.00.00.2061320.4372420.0516410.1694890.0405170.3590280.046460.00.00.00.00.00.00.00.00.0
ore_ont_14776.owl,0.6687710.0287553.16E-43.1E-50.01.00.01.01.00.00.00.00.00.1919790.6960820.0438540.7930020.0252590.6512670.0289580.00.00.0542971.01.00.00.00.2121210.777778
ore_ont_14221.owl,0.6294220.2751470.4924240.6228340.7706750.00.00.8189971.00.00.00.00.7392070.0956070.4176770.5623250.758540.1516690.4591330.0298880.25740.26410.4606490.47860.95240.04760.04760.00.866667
ore_ont_2243.owl,0.6795760.2926480.6105210.2612690.8215711.00.01.01.00.00.00.00.00.4796990.8251990.2087410.7029680.3627690.8083630.4027850.00.00.7384211.01.00.00.00.00.0
ore_ont_8975.owl,0.2363810.1011830.4493390.1586620.3924320.00.00.9824870.9133860.0703510.0015860.34220.3267130.1639670.3586910.081620.2730410.0763540.3106150.0289630.50.00.2219390.40.87180.12820.05130.0299150.703704
ore_ont_8974.owl,0.0568190.1081680.1611770.8909630.325140.9368420.01.01.00.00.00.00.00.1784770.3048410.092530.2623620.2034680.2910630.1465780.00.00.3524911.01.00.00.00.00.0
ore_ont_11497.owl,0.108740.1396910.3201520.5205630.3744550.6268120.3153591.01.00.3225490.2831690.00.00.2324180.3756130.0956620.2886140.1718840.3317580.1432210.00.00.3645661.01.00.00.00.01.0
ore_ont_4652.owl,0.3932390.1296310.2902010.5633530.5670180.00.01.01.00.00.00.00.00.00.00.0537140.4318510.1555870.553510.0289250.55210.00.5438870.44791.00.00.00.00.0
ore_ont_13949.owl,0.429420.0503130.1747560.1454230.5342710.1913280.5393891.00.9998160.4447370.0315580.00.6915880.2645360.574240.214880.6555510.1308980.5257350.1336610.00.00.4819721.01.00.00.00.3888891.0
ore_ont_1823.owl,0.2257980.1294370.446040.5802270.4212450.00.00.3568290.5287360.00.00.00.3747760.0867930.2571410.1908990.3667670.2270540.3124390.0276290.00.00.00.00.35330.64670.00.01.0
ore_ont_13799.owl,0.1155140.1709520.5207790.4559150.3789650.170.2453190.7039910.2796210.2086370.0369890.00.2830760.2189970.3082320.1720830.1916540.2618290.2934170.1301930.00.05560.217190.41670.83330.16670.250.00.793103
ore_ont_14601.owl,0.6310090.2756190.5037980.6592650.7719280.00.00.809791.00.00.00.00.739860.0879860.4358870.5091170.7609050.1549140.4883410.0292370.29460.26220.4880620.44320.96150.03850.03850.00.866667
ore_ont_3680.owl,0.6453920.0851650.0381480.00.6420730.00.01.01.00.00.00.00.00.00.00.0063970.2590340.0973910.6670740.0289570.00.00.00.00.00.00.00.00.0
ore_ont_269.owl,0.6136060.2045440.53220.2418260.7328981.00.01.01.00.00.00.00.00.3585280.7410930.1448210.5743520.2500880.7195880.2686340.00.00.6778251.01.00.00.00.00.0
ore_ont_7914.owl,0.6066550.0508230.1418230.2802250.6827120.2806410.6534150.9982260.9913830.6411350.0798920.5019350.8572640.2362550.6937790.2423940.8548320.1547560.6830620.1181720.42230.00.6431160.5721.00.00.00520.3969070.903361
ore_ont_11889.owl,0.275470.0320870.2684440.00.1966820.00.01.01.00.00.00.00.2177010.1912760.424970.049640.2233980.0250090.3452050.0286770.00.00.00.01.00.00.00.01.0
ore_ont_15292.owl,0.3851830.1097790.4252280.0478520.4962750.0306890.1077711.01.00.00.00.00.00.281880.5441550.0958660.3635340.1292290.4835420.1427230.02250.00.3507310.97751.00.00.00.5833331.0
